"Año";"Mes";"División";"Grupo";"Clase";"Subclase";"Producto";"Glosa";"Ponderación";"Índice";"Variación Mensual (%)";"Variación Acumulada (%)";"Variación 12 Meses (%)";"Incidencia Mensual (%)";"Incidencia Acumulada (%)";"Incidencia 12 Meses (%)"
2023;9;9;3;1;1;2;"ENTRADA A ESPECTÁCULOS DEPORTIVOS";0,02565;160,43;6,5;37,9;34,2;0,002;0,009;0,008
2023;9;9;3;1;1;3;"ENTRADA A CENTROS DE DIVERSIÓN NOCTURNOS";0,05024;102,48;-1,2;-2,3;-1,7;0;-0,001;-0,001
2023;9;9;3;1;1;4;"SERVICIOS DE FIESTAS DE CUMPLEAÑOS";0,15119;120,44;2,6;7,8;12,7;0,003;0,01;0,016
2023;9;9;3;1;1;5;"GIMNASIOS";0,5476;110,21;-4,7;6,6;9,2;-0,023;0,029;0,04
2023;9;9;3;1;2;;"CLASES DEPORTIVAS Y RECREATIVAS";0,31168;130,87;1,1;13,6;13,1;0,003;0,038;0,037
2023;9;9;3;1;2;1;"CLASES DEPORTIVAS";0,20658;132,99;1,8;13;12,2;0,004;0,024;0,024
2023;9;9;3;1;2;2;"CLASES RECREATIVAS";0,1051;126,69;-0,4;15;15;0;0,013;0,014
2023;9;9;3;2;;;"SERVICIOS CULTURALES";0,88753;118,85;0,3;6,1;7,5;0,002;0,047;0,058
2023;9;9;3;2;1;;"SERVICIOS PRESTADOS POR ESTABLECIMIENTOS CULTURALES";0,49267;122,63;0,4;5,2;8,2;0,002;0,023;0,036
2023;9;9;3;2;1;1;"ENTRADA AL CINE";0,23441;124,88;0,8;2,6;8,7;0,002;0,006;0,019
2023;9;9;3;2;1;2;"ENTRADA A ESPECTÁCULOS CULTURALES";0,25826;120,58;0;7,9;7,7;0;0,018;0,018
2023;9;9;3;2;2;;"SERVICIOS FOTOGRÁFICOS";0,02779;154,68;1,1;6,8;10,3;0;0,002;0,003
2023;9;9;3;2;2;1;"SERVICIO DE REVELADO FOTOGRÁFICO";0,02779;154,68;1,1;6,8;10,3;0;0,002;0,003
2023;9;9;3;2;3;;"SERVICIOS DE TELEVISIÓN";0,36707;111,07;0;7,3;6,1;0;0,022;0,019
2023;9;9;3;2;3;1;"SERVICIO DE TELEVISIÓN PAGADA RESIDENCIAL";0,33837;109,84;0;7,8;6,7;0;0,021;0,018
2023;9;9;3;2;3;2;"SERVICIO DE SUSCRIPCIÓN EN LINEA";0,0287;125,65;0,5;2;1;0;0,001;0
2023;9;9;3;3;;;"JUEGOS DE AZAR";0,02478;129,1;0;0;0;0;0;0
2023;9;9;3;3;1;;"JUEGOS DE AZAR";0,02478;129,1;0;0;0;0;0;0
2023;9;9;3;3;1;1;"JUEGOS DE AZAR";0,02478;129,1;0;0;0;0;0;0
2023;9;9;4;;;;"PERIÓDICOS, LIBROS Y ÚTILES DE OFICINA";0,81729;132,78;-0,7;5,1;8,1;-0,006;0,041;0,064
2023;9;9;4;1;;;"LIBROS, DICCIONARIOS, ENCICLOPEDIAS Y OTROS SIMILARES";0,40005;107,87;-1,5;5,2;6,2;-0,005;0,017;0,02
2023;9;9;4;1;1;;"TEXTOS ESCOLARES";0,17324;119,79;0;15,8;15,8;0;0,022;0,022
2023;9;9;4;1;1;1;"TEXTO ESCOLAR";0,17324;119,79;0;15,8;15,8;0;0,022;0,022
2023;9;9;4;1;2;;"LIBROS";0,22681;98,77;-2,8;-3;-1,3;-0,005;-0,005;-0,002
2023;9;9;4;1;2;1;"LIBRO";0,22681;98,77;-2,8;-3;-1,3;-0,005;-0,005;-0,002
2023;9;9;4;2;;;"DIARIOS";0,0714;144,35;0;0;0,4;0;0;0
2023;9;9;4;2;1;;"DIARIOS";0,0714;144,35;0;0;0,4;0;0;0
2023;9;9;4;2;1;1;"DIARIO";0,0714;144,35;0;0;0,4;0;0;0
2023;9;9;4;3;;;"ARTÍCULOS ESCOLARES Y DE ESCRITORIO";0,34584;159,21;-0,3;6,1;11,2;-0,001;0,025;0,044
2023;9;9;4;3;1;;"ARTÍCULOS ESCOLARES";0,31019;157,35;-0,2;6,8;11,9;-0,001;0,024;0,041
2023;9;9;4;3;1;1;"CUADERNO";0,21817;156,5;-0,8;7,9;13,8;-0,002;0,019;0,033
2023;9;9;4;3;1;2;"MATERIALES PARA ARTES MANUALES";0,09202;159,35;1;4,2;7,7;0,001;0,005;0,008
2023;9;9;4;3;2;;"ARTÍCULOS DE ESCRITORIO";0,03565;175,39;-0,8;1,5;5,8;0;0,001;0,003
2023;9;9;4;3;2;1;"ARTÍCULOS DE ESCRITORIO";0,03565;175,39;-0,8;1,5;5,8;0;0,001;0,003
2023;9;9;5;;;;"PAQUETES TURÍSTICOS";0,76585;231,58;7,4;-5,4;-0,9;0,093;-0,079;-0,013
2023;9;9;5;1;;;"PAQUETES TURÍSTICOS";0,76585;231,58;7,4;-5,4;-0,9;0,093;-0,079;-0,013
2023;9;9;5;1;1;;"SERVICIOS DE VIAJES CON TODO INCLUIDO";0,76585;231,58;7,4;-5,4;-0,9;0,093;-0,079;-0,013
2023;9;9;5;1;1;1;"PAQUETE TURÍSTICO";0,76585;231,58;7,4;-5,4;-0,9;0,093;-0,079;-0,013
2023;9;10;;;;;"EDUCACIÓN";6,59568;133,4;-0,1;11;11;-0,006;0,676;0,69
2023;9;10;1;;;;"ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA)";1,72331;132,22;0;12;12;0;0,189;0,192
2023;9;10;1;1;;;"ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA)";1,72331;132,22;0;12;12;0;0,189;0,192
2023;9;10;1;1;1;;"SERVICIOS DE EDUCACIÓN PRE - ESCOLAR Y ENSEÑANZA BÁSICA";1,72331;132,22;0;12;12;0;0,189;0,192
2023;9;10;1;1;1;1;"SERVICIO DE EDUCACIÓN DE JARDÍN INFANTIL";0,29383;139,83;0;8,4;8,4;0;0,025;0,025
2023;9;10;1;1;1;2;"SERVICIO DE EDUCACIÓN DE TRANSICIÓN";0,21585;133,32;0;13,1;13,1;0;0,026;0,026
2023;9;10;1;1;1;3;"SERVICIO DE EDUCACIÓN DE 1° CICLO DE LA ENSEÑANZA BÁSICA";0,64393;130,23;0;12,9;12,9;0;0,074;0,075
2023;9;10;1;1;1;4;"SERVICIO DE EDUCACIÓN DE 2° CICLO DE LA ENSEÑANZA BÁSICA";0,5697;130,13;0;12,5;12,5;0;0,064;0,065
2023;9;10;2;;;;"ENSEÑANZA MEDIA (SECUNDARIA)";0,64279;124,62;0;8,1;8,1;0;0,047;0,047
2023;9;10;2;1;;;"ENSEÑANZA MEDIA (SECUNDARIA)";0,64279;124,62;0;8,1;8,1;0;0,047;0,047
2023;9;10;2;1;1;;"SERVICIOS DE EDUCACIÓN DE LA ENSEÑANZA MEDIA";0,64279;124,62;0;8,1;8,1;0;0,047;0,047
2023;9;10;2;1;1;1;"SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA";0,64279;124,62;0;8,1;8,1;0;0,047;0,047
2023;9;10;3;;;;"ENSEÑANZA POSTSECUNDARIA NO TERCIARIA";0,16925;163,94;0;10,1;10,1;0;0,02;0,02
2023;9;10;3;1;;;"ENSEÑANZA POSTSECUNDARIA NO TERCIARIA";0,16925;163,94;0;10,1;10,1;0;0,02;0,02
2023;9;10;3;1;1;;"SERVICIOS DE PRE UNIVERSITARIO";0,16925;163,94;0;10,1;10,1;0;0,02;0,02
2023;9;10;3;1;1;1;"SERVICIO DE PRE UNIVERSITARIO";0,16925;163,94;0;10,1;10,1;0;0,02;0,02
2023;9;10;4;;;;"ENSEÑANZA SUPERIOR (TERCIARIA)";3,52689;135,41;0;12,6;12,6;0;0,415;0,422
2023;9;10;4;1;;;"ENSEÑANZA SUPERIOR (TERCIARIA)";3,52689;135,41;0;12,6;12,6;0;0,415;0,422
2023;9;10;4;1;1;;"SERVICIOS DE EDUCACIÓN SUPERIOR";3,52689;135,41;0;12,6;12,6;0;0,415;0,422
2023;9;10;4;1;1;1;"SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA";0,14346;133,8;0;14,6;14,6;0;0,019;0,019
2023;9;10;4;1;1;2;"SERVICIO DE ENSEÑANZA EN INSTITUTO PROFESIONAL";0,61738;141,07;0;12,6;12,6;0;0,075;0,077
2023;9;10;4;1;1;3;"SERVICIO DE ENSEÑANZA UNIVERSITARIA";2,49843;135,57;0;13,2;13,2;0;0,306;0,312
2023;9;10;4;1;1;4;"SERVICIO DE ENSEÑANZA DE POST GRADO Y POSTÍTULO";0,26762;121,68;0;6,2;6,2;0;0,015;0,015
2023;9;10;5;;;;"ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL U OTRAS ENSEÑANZAS";0,53344;124,78;-1,1;1,2;1,5;-0,006;0,006;0,008
2023;9;10;5;1;;;"ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL";0,53344;124,78;-1,1;1,2;1,5;-0,006;0,006;0,008
2023;9;10;5;1;1;;"SERVICIOS DE ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL";0,53344;124,78;-1,1;1,2;1,5;-0,006;0,006;0,008
2023;9;10;5;1;1;1;"CURSOS DE CAPACITACIÓN";0,53344;124,78;-1,1;1,2;1,5;-0,006;0,006;0,008
2023;9;11;;;;;"RESTAURANTES Y HOTELES";6,38347;144,41;0,6;5,8;9,1;0,045;0,394;0,608
2023;9;11;1;;;;"SERVICIOS SUMINISTRADOS POR RESTAURANTES Y HOTELES";5,86871;146,93;0,5;6,3;9,4;0,035;0,396;0,582
2023;9;11;1;1;;;"RESTAURANTES, CAFÉS Y ESTABLECIMIENTOS SIMILARES";5,86871;146,93;0,5;6,3;9,4;0,035;0,396;0,582
2023;9;11;1;1;1;;"ALIMENTOS Y BEBESTIBLES CONSUMIDOS FUERA DEL HOGAR";4,26808;145,58;0,5;6,7;9,4;0,024;0,303;0,42
2023;9;11;1;1;1;1;"ALIMENTOS CONSUMIDOS FUERA DEL HOGAR";3,10518;146,22;0,5;6,5;9;0,018;0,214;0,295
2023;9;11;1;1;1;2;"SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR";0,57601;152,78;0,4;8,5;12,1;0,003;0,053;0,075
2023;9;11;1;1;1;3;"BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR";0,16398;127,68;1,5;5,6;7,2;0,002;0,009;0,011
2023;9;11;1;1;1;4;"BEBIDA NO ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR";0,33339;137,71;0,3;6,7;9,7;0,001;0,022;0,032
2023;9;11;1;1;1;5;"HELADOS Y POSTRES CONSUMIDOS FUERA DEL HOGAR";0,08952;139,06;0,4;4,8;7,3;0;0,004;0,007
2023;9;11;1;1;2;;"ALIMENTOS PREPARADOS  PARA LLEVAR";1,60063;150,53;0,6;5,2;9,3;0,011;0,093;0,162
2023;9;11;1;1;2;1;"PLATOS PREPARADOS PARA LLEVAR";1,60063;150,53;0,6;5,2;9,3;0,011;0,093;0,162
2023;9;11;2;;;;"SERVICIOS DE ALOJAMIENTO";0,51476;115,73;2,1;-0,4;5,8;0,009;-0,002;0,026
2023;9;11;2;1;;;"SERVICIOS DE ALOJAMIENTO";0,51476;115,73;2,1;-0,4;5,8;0,009;-0,002;0,026
2023;9;11;2;1;1;;"SERVICIOS DE ALOJAMIENTO";0,51476;115,73;2,1;-0,4;5,8;0,009;-0,002;0,026
2023;9;11;2;1;1;1;"SERVICIO DE ALOJAMIENTO TURÍSTICO";0,51476;115,73;2,1;-0,4;5,8;0,009;-0,002;0,026
2023;9;12;;;;;"BIENES Y SERVICIOS DIVERSOS";5,1526;134,78;0,4;3,6;7,1;0,022;0,188;0,364
2023;9;12;1;;;;"CUIDADO PERSONAL";2,78308;128,63;0,6;5,1;9;0,015;0,135;0,233
2023;9;12;1;1;;;"SALONES DE PELUQUERÍA Y ESTABLECIMIENTOS DE CUIDADOS PERSONALES";0,39909;130,24;0,5;5,8;7,7;0,002;0,022;0,029
2023;9;12;1;1;1;;"SERVICIOS DE PELUQUERÍA Y CUIDADO PERSONAL";0,39909;130,24;0,5;5,8;7,7;0,002;0,022;0,029
2023;9;12;1;1;1;1;"SERVICIOS DE PELUQUERÍA";0,28677;131,41;0,5;6,3;8,7;0,002;0,017;0,024
2023;9;12;1;1;1;2;"SERVICIOS  EN CENTROS DE ESTÉTICA";0,11232;127,27;0,4;4,7;5,2;0;0,005;0,006
2023;9;12;1;2;;;"PRODUCTOS PARA EL CUIDADO E HIGIENE PERSONAL";2,38399;128,36;0,6;5;9,2;0,013;0,113;0,203
2023;9;12;1;2;1;;"PRODUCTOS PARA EL CUIDADO PERSONAL";0,52981;124,47;0;1,4;4;0;0,007;0,02
2023;9;12;1;2;1;1;"AFEITADORA Y DEPILADORA ELÉCTRICA";0,03;117,52;3,4;0,9;4,7;0,001;0;0,001
2023;9;12;1;2;1;2;"MÁQUINA DE AFEITAR DESECHABLE";0,0544;136,7;4,4;6,1;9,6;0,002;0,003;0,005
2023;9;12;1;2;1;3;"ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL";0,03717;158,81;0,3;10,1;12,2;0;0,004;0,005
2023;9;12;1;2;1;4;"BLOQUEADORES Y BRONCEADORES";0,03724;117,25;0,5;1;1,2;0;0;0
2023;9;12;1;2;1;5;"COLONIAS Y PERFUMES";0,20367;116,5;-0,7;-1,2;0,1;-0,001;-0,002;0
2023;9;12;1;2;1;6;"DESODORANTES Y ANTITRANSPIRANTES";0,16733;125,42;-1,5;0,8;5;-0,002;0,001;0,008
2023;9;12;1;2;2;;"PRODUCTOS DE HIGIENE PERSONAL";1,40288;130,1;0,9;4,5;10,4;0,013;0,061;0,136
2023;9;12;1;2;2;1;"PRODUCTOS DE HIGIENE BUCAL";0,17978;149,7;2,6;10,4;14,5;0,005;0,02;0,027
2023;9;12;1;2;2;2;"PAPEL HIGIÉNICO";0,37335;136,19;0,1;6,3;14,9;0;0,023;0,052
2023;9;12;1;2;2;3;"JABÓN";0,11949;154,46;2,1;2,9;11,3;0,003;0,004;0,015
2023;9;12;1;2;2;4;"PAÑALES DESECHABLES";0,36613;107,66;-1,6;0;3,1;-0,005;0;0,009
2023;9;12;1;2;2;5;"PROTECCIÓN HIGIÉNICA FEMENINA";0,08028;123,91;0,7;4,1;10,3;0,001;0,003;0,007
2023;9;12;1;2;2;6;"SHAMPOO Y BÁLSAMO";0,28385;130,12;3,1;4,1;9,6;0,008;0,011;0,026
2023;9;12;1;2;3;;"PRODUCTOS DE BELLEZA";0,4513;127,53;0,3;11;11,7;0,001;0,044;0,048
2023;9;12;1;2;3;1;"CREMAS PARA LA PIEL";0,17784;135,45;1,9;12;11,9;0,003;0,02;0,02
2023;9;12;1;2;3;2;"PRODUCTOS DE MAQUILLAJE";0,15331;126,18;0,6;15,5;14,6;0,001;0,02;0,019
2023;9;12;1;2;3;3;"TINTURAS Y FIJADORES";0,12015;117,54;-2,8;3,8;7,6;-0,003;0,004;0,008
2023;9;12;2;;;;"OTROS ARTÍCULOS PERSONALES";0,61879;131,07;0,3;-2;0,3;0,002;-0,013;0,002
2023;9;12;2;1;;;"JOYERÍA Y RELOJES";0,24136;165,93;0,1;-1,9;0,2;0;-0,006;0
2023;9;12;2;1;1;;"JOYERÍA Y RELOJES";0,24136;165,93;0,1;-1,9;0,2;0;-0,006;0
2023;9;12;2;1;1;1;"JOYAS";0,17174;182,69;-0,2;-1,9;-1,7;-0,001;-0,005;-0,004
2023;9;12;2;1;1;2;"RELOJ  DE PULSERA";0,06962;124,57;1,4;-1,8;7,6;0,001;-0,001;0,005
2023;9;12;2;2;;;"OTROS ARTÍCULOS PERSONALES";0,37743;108,77;0,6;-2,1;0,5;0,002;-0,007;0,001
2023;9;12;2;2;1;;"OTROS ARTÍCULOS PERSONALES";0,37743;108,77;0,6;-2,1;0,5;0,002;-0,007;0,001
2023;9;12;2;2;1;1;"ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES";0,29735;107,55;0,3;-2;-1,1;0,001;-0,005;-0,003
2023;9;12;2;2;1;2;"ARTÍCULOS PARA TRANSPORTE DE BEBÉ";0,03873;123,96;3,3;-4,3;7,9;0,001;-0,002;0,003
2023;9;12;2;2;1;3;"LENTES DE SOL";0,04135;103,34;-0,2;-0,9;4,3;0;0;0,001
2023;9;12;3;;;;"SEGUROS";0,61603;173,58;0,8;4,7;11,7;0,006;0,037;0,089
2023;9;12;3;1;;;"SEGUROS RELACIONADOS CON EL TRANSPORTE";0,61603;173,58;0,8;4,7;11,7;0,006;0,037;0,089
2023;9;12;3;1;1;;"SEGUROS RELACIONADOS CON EL TRANSPORTE";0,61603;173,58;0,8;4,7;11,7;0,006;0,037;0,089
2023;9;12;3;1;1;1;"SEGUROS";0,61603;173,58;0,8;4,7;11,7;0,006;0,037;0,089
2023;9;12;4;;;;"SERVICIOS FINANCIEROS";0,23354;102,76;-2,5;-17,8;-16,6;-0,005;-0,04;-0,038
2023;9;12;4;1;;;"OTROS SERVICIOS FINANCIEROS";0,23354;102,76;-2,5;-17,8;-16,6;-0,005;-0,04;-0,038
2023;9;12;4;1;1;;"GASTOS EN ADMINISTRACIÓN DE LOS SERVICIOS FINANCIEROS";0,23354;102,76;-2,5;-17,8;-16,6;-0,005;-0,04;-0,038
2023;9;12;4;1;1;1;"GASTO FINANCIERO";0,23354;102,76;-2,5;-17,8;-16,6;-0,005;-0,04;-0,038
2023;9;12;5;;;;"OTROS SERVICIOS";0,90116;138,09;0,4;7,7;8,7;0,004;0,069;0,079
2023;9;12;5;1;;;"OTROS SERVICIOS";0,90116;138,09;0,4;7,7;8,7;0,004;0,069;0,079
2023;9;12;5;1;1;;"OTROS SERVICIOS";0,90116;138,09;0,4;7,7;8,7;0,004;0,069;0,079
2023;9;12;5;1;1;1;"SERVICIO DE EMISIÓN DE CERTIFICADO";0,04128;100;0;0;0;0;0;0
2023;9;12;5;1;1;2;"SERVICIO DE FOTOCOPIADO";0,04202;195,01;0,1;5,7;8,1;0;0,003;0,005
2023;9;12;5;1;1;3;"MEMBRESÍA EN ASOCIACIÓN PROFESIONAL";0,09664;114,58;0,5;5;5,3;0;0,004;0,004
2023;9;12;5;1;1;4;"SERVICIO NOTARIAL";0,01836;128,73;0,2;3,7;4,2;0;0,001;0,001
2023;9;12;5;1;1;5;"SERVICIO FUNERARIO";0,31463;158,23;0,8;11,6;12,2;0,003;0,04;0,043
2023;9;12;5;1;1;6;"CUOTAS EN CENTROS DE PADRES Y APODERADOS";0,15544;115,17;0;8,3;8,3;0;0,011;0,011
2023;9;12;5;1;1;7;"SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES";0,16485;139,09;0,2;5,4;8,7;0;0,009;0,015
2023;9;12;5;1;1;8;"SERVICIO DE SALA CUNA";0,06794;118,68;0;1,2;1,2;0;0,001;0,001
2023;10;;;;;;"IPC General";;133,82;0,4;3,7;5;;;
2023;10;1;;;;;"ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS";19,30131;155,56;0,9;5,1;8;0,195;1,124;1,752
2023;10;1;1;;;;"ALIMENTOS";17,13731;157,08;0,6;5;8;0,122;0,994;1,561
2023;10;1;1;1;;;"PAN Y CEREALES";4,03457;158,47;0,1;6,2;9,4;0,005;0,291;0,431
2023;10;1;1;1;1;;"ARROZ";0,18033;147,3;1,5;5,5;9,7;0,003;0,011;0,018
2023;10;1;1;1;1;1;"ARROZ";0,18033;147,3;1,5;5,5;9,7;0,003;0,011;0,018
2023;10;1;1;1;2;;"HARINAS Y CEREALES";0,31595;170,07;2,5;12,2;20,2;0,01;0,045;0,071
2023;10;1;1;1;2;1;"HARINA";0,09428;188,02;6,7;7,4;11,9;0,008;0,01;0,015
2023;10;1;1;1;2;2;"CEREAL";0,22167;162,44;0,6;14,8;24,8;0,002;0,036;0,056
2023;10;1;1;1;3;;"PAN Y OTROS PRODUCTOS DE PANADERÍA";3,27246;158,26;-0,1;5,6;8,3;-0,004;0,214;0,31
2023;10;1;1;1;3;1;"PAN";2,08381;160,72;-0,7;5,3;7,2;-0,017;0,131;0,177
2023;10;1;1;1;3;2;"GALLETA";0,42102;154,88;0,1;12,1;14,3;0,001;0,055;0,064
2023;10;1;1;1;3;3;"PRODUCTOS DE REPOSTERÍA";0,56276;154,82;0,9;1,6;5,9;0,006;0,011;0,038
2023;10;1;1;1;3;4;"MASAS SALADAS PREPARADAS";0,10138;152,3;2,4;5,9;14;0,003;0,007;0,015
2023;10;1;1;1;3;5;"SNACK";0,10349;147,01;3,9;10,6;16,2;0,004;0,011;0,017
2023;10;1;1;1;4;;"PASTAS";0,26583;154,84;-1,4;6,8;10,5;-0,004;0,02;0,031
2023;10;1;1;1;4;1;"PASTAS";0,26583;154,84;-1,4;6,8;10,5;-0,004;0,02;0,031
2023;10;1;1;2;;;"CARNES";4,39152;148,65;-0,3;-6,2;-4,7;-0,016;-0,334;-0,252
2023;10;1;1;2;1;;"CARNE DE VACUNO FRESCA, REFRIGERADA O CONGELADA";1,83118;152,56;0,5;-6,9;-8,6;0,01;-0,16;-0,206
2023;10;1;1;2;1;1;"CARNE DE VACUNO";1,83118;152,56;0,5;-6,9;-8,6;0,01;-0,16;-0,206
2023;10;1;1;2;2;;"CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA";0,45693;139,99;-0,4;-5,1;-2,6;-0,002;-0,026;-0,013
2023;10;1;1;2;2;1;"CARNE DE CERDO";0,45693;139,99;-0,4;-5,1;-2,6;-0,002;-0,026;-0,013
2023;10;1;1;2;3;;"CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA";0,98958;150,97;-0,4;-8,5;-5,7;-0,005;-0,108;-0,071
2023;10;1;1;2;3;1;"CARNE DE PAVO";0,07385;157,13;6,8;-9,5;-5,2;0,006;-0,009;-0,005
2023;10;1;1;2;3;2;"CARNE DE POLLO";0,91573;150,48;-1;-8,5;-5,7;-0,01;-0,099;-0,066
2023;10;1;1;2;4;;"CARNE PROCESADA Y FIAMBRERÍA";1,11383;143,73;-1,6;-3,1;3,1;-0,02;-0,039;0,038
2023;10;1;1;2;4;1;"CECINAS";0,98478;143,32;-1,8;-2,7;3,7;-0,02;-0,03;0,039
2023;10;1;1;2;4;2;"HAMBURGUESA";0,12905;146,8;-0,2;-6;-0,9;0;-0,009;-0,001
2023;10;1;1;3;;;"PESCADOS Y MARISCOS";0,57242;149,29;-1;3;6,3;-0,007;0,02;0,04
2023;10;1;1;3;1;;"PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS";0,26577;160,1;-0,4;3,8;7,2;-0,001;0,012;0,022
2023;10;1;1;3;1;1;"PESCADOS";0,26577;160,1;-0,4;3,8;7,2;-0,001;0,012;0,022
2023;10;1;1;3;2;;"MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS";0,08082;147,06;-1,2;4,4;8,7;-0,001;0,004;0,007
2023;10;1;1;3;2;1;"MARISCOS";0,08082;147,06;-1,2;4,4;8,7;-0,001;0,004;0,007
2023;10;1;1;3;3;;"PESCADOS Y MARISCOS EN CONSERVA";0,22583;137,37;-1,9;1,5;4,4;-0,004;0,004;0,01
2023;10;1;1;3;3;1;"PESCADOS EN CONSERVA";0,20353;138,47;-1,9;1,6;4,3;-0,004;0,003;0,009
2023;10;1;1;3;3;2;"MARISCOS EN CONSERVA";0,0223;127,28;-1,9;0,5;5;0;0;0,001
2023;10;1;1;4;;;"PRODUCTOS LÁCTEOS, QUESOS Y HUEVOS";2,42231;161,68;-0,4;13,5;16,4;-0,012;0,36;0,433
2023;10;1;1;4;1;;"LECHES";0,72248;158,28;0,7;13,3;15,7;0,006;0,104;0,122
2023;10;1;1;4;1;1;"LECHE EN POLVO";0,18644;188,1;3,7;22,1;25,8;0,009;0,049;0,057
2023;10;1;1;4;1;2;"LECHE LÍQUIDA";0,45256;142,95;-0,7;10,4;11,2;-0,003;0,047;0,051
2023;10;1;1;4;1;3;"LECHE CONSERVADA";0,08348;174,74;0,2;7,1;13,8;0;0,007;0,014
2023;10;1;1;4;2;;"YOGHURT Y POSTRES LÁCTEOS";0,44962;140,69;-2,4;6,6;8;-0,012;0,03;0,037
2023;10;1;1;4;2;1;"YOGHURT";0,37669;142,63;-2,2;6,3;7,9;-0,009;0,025;0,031
2023;10;1;1;4;2;2;"POSTRES LÁCTEOS";0,07293;130,67;-3,7;7,9;8,3;-0,003;0,005;0,006
2023;10;1;1;4;3;;"QUESOS";0,84248;162,37;-0,3;5,8;11,1;-0,003;0,058;0,107
2023;10;1;1;4;3;1;"QUESO";0,84248;162,37;-0,3;5,8;11,1;-0,003;0,058;0,107
2023;10;1;1;4;4;;"HUEVOS";0,40773;189,42;-0,6;39,2;38,2;-0,003;0,168;0,168
2023;10;1;1;4;4;1;"HUEVOS";0,40773;189,42;-0,6;39,2;38,2;-0,003;0,168;0,168
2023;10;1;1;5;;;"ACEITES Y GRASAS";0,53071;173,96;3,4;-2,6;-0,7;0,023;-0,019;-0,005
2023;10;1;1;5;1;;"MANTEQUILLA Y MARGARINA";0,23888;167,06;1,7;11,6;16,6;0,005;0,032;0,045
2023;10;1;1;5;1;1;"MANTEQUILLA";0,16426;161,22;2,1;10;14,8;0,004;0,019;0,027
2023;10;1;1;5;1;2;"MARGARINA";0,07462;179,91;0,7;15;20,4;0,001;0,014;0,018
2023;10;1;1;5;2;;"ACEITES COMESTIBLES";0,29183;179,6;4,8;-11,2;-10,8;0,018;-0,051;-0,05
2023;10;1;1;5;2;1;"ACEITE VEGETAL";0,29183;179,6;4,8;-11,2;-10,8;0,018;-0,051;-0,05
2023;10;1;1;6;;;"FRUTAS";0,97316;161,1;5,1;-1,7;11,3;0,057;-0,021;0,125
2023;10;1;1;6;1;;"FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS";0,79334;164,59;6;-3;12,1;0,055;-0,032;0,111
2023;10;1;1;6;1;1;"MANZANA";0,11296;180,2;10,2;-10,3;18,7;0,014;-0,018;0,025
2023;10;1;1;6;1;2;"NARANJA";0,1119;126,35;2,4;4,7;17,2;0,002;0,005;0,016
2023;10;1;1;6;1;3;"PERA";0,03486;170,55;5,7;-11;11,2;0,002;-0,006;0,005
2023;10;1;1;6;1;4;"PLÁTANO";0,14182;187,28;14,5;-21;-5,8;0,025;-0,055;-0,013
2023;10;1;1;6;1;5;"FRUTAS DE ESTACIÓN";0,3918;162,27;2,3;9,3;18,3;0,011;0,042;0,077
2023;10;1;1;6;2;;"FRUTOS SECOS Y FRUTAS EN CONSERVA";0,17982;145,7;1,1;5,4;7,7;0,002;0,01;0,015
2023;10;1;1;6;2;1;"FRUTOS SECOS";0,13142;127,42;-0,7;4;6,5;-0,001;0,005;0,008
2023;10;1;1;6;2;2;"FRUTAS EN CONSERVA";0,0484;195,34;4,2;8,2;10;0,003;0,006;0,007
2023;10;1;1;7;;;"HORTALIZAS, LEGUMBRES Y TUBÉRCULOS";2,5863;161,48;1,1;18,1;19,6;0,033;0,497;0,536
2023;10;1;1;7;1;;"HORTALIZAS FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS";1,92322;146,93;1,7;7,1;6,4;0,035;0,145;0,134
2023;10;1;1;7;1;1;"ACELGA Y ESPINACA";0,04289;143,93;1,6;-1,9;5,5;0,001;-0,001;0,003
2023;10;1;1;7;1;2;"CEBOLLA Y CEBOLLÍN";0,13303;159,14;0,6;8,9;10;0,001;0,013;0,015
2023;10;1;1;7;1;3;"LECHUGA";0,17469;154,13;8,2;12,2;16,9;0,015;0,023;0,031
2023;10;1;1;7;1;4;"LIMÓN";0,13543;98,63;3,6;-9,1;24,2;0,003;-0,01;0,02
